"Data Source","World Development Indicators",

"Last Updated Date","2024-02-12",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Tanzania","TZA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","921.889892578125","948.098754882813","951.0390625","954.640319824219","952.589294433594","975.648620605469","1019.36175537109","1051.77783203125","1074.71069335938","1113.14721679688","1156.6279296875","1220.88806152344","1293.65222167969","1370.32824707031","1472.28100585938","1587.42370605469","1695.14208984375","1807.44641113281","1894.53857421875","1957.61474609375","2052.95849609375","2193.04443359375","2067.2216796875","2160.78002929688","2206.36108398438","2301.802734375","2418.73901367188","2457.5693359375","2572.21508789063","2688.2119140625","2695.52465820313","2851.77490234375","3099.17333984375",
"Uganda","UGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","665.183001098922","702.492368652147","718.163367001135","769.353067018819","808.595007147989","895.936776042312","968.475785677946","1005.72783898129","1035.65778743193","1098.68771646397","1123.10949571777","1171.71741875194","1254.29859007033","1320.012354038","1405.51228751255","1497.23122781214","1660.76042840175","1795.6718402455","1932.10455376154","2017.06670251171","2094.43358222058","2271.72782379333","2030.65095782","2038.31298833461","2121.45438054997","2171.23714577172","2141.1243293787","2128.39686872771","2239.48167616208","2345.44066974045","2365.98841089975","2478.82410137355","2693.10830508653",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7613.64453125","7171.25537109375","6589.552734375","5784.65673828125","4577.8271484375","4136.16357421875","3824.48657226563","3808.27319335938","3811.8759765625","3894.40380859375","4260.27685546875","4789.681640625","5172.96044921875","5824.12451171875","6736.79541015625","7214.11181640625","8054.0400390625","9004.8798828125","9434.435546875","8093.5556640625","8559.9296875","9246.76953125","9705.3583984375","11111.0517578125","10743.5859375","10164.3271484375","11148.1962890625","11860.560546875","12633.513671875","13348.0283203125","13102.7958984375","14289.0400390625","12675.4365234375",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3262.74835865605","3403.76719379248","3504.16281864293","3687.86877197605","3863.25417353285","4064.22410479606","4313.11475429043","4580.62630885282","4570.47485096262","4746.24606596593","5129.90047301331","5389.92651494317","5684.19004263113","6086.24781296984","6702.70504718262","7400.04148713367","8349.4343392367","9308.27799518029","10189.7786356809","10490.3156516674","11400.9524440626","12397.4979808097","13203.6953150682","13894.1672796909","14344.5174260161","14409.9588924977","14846.3745444151","15621.961136013","16680.1390469134","17507.2195719431","17442.5549229751","19435.0797849117","21530.9075988529",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6655.41307469792","7082.24959234758","7772.67407012381","8121.97646529574","8848.66318352291","8852.49431393722","9463.33436615086","10390.0024471686","10922.4563739802","10853.7558496551","10841.5909789507","10631.5492275084","9945.82379318984","10212.1712124053","10999.1004881107","12176.0935596199","13048.0838807922","14250.0027804729","15530.64543227","16254.3321295274","17688.3779412736","18937.2042041832","19290.2934464574","20445.556210773","21645.1189525059","21948.7663951215","22618.6917760103","23384.7401885795","23950.3933285084","24551.7461680548","23309.7865230202","25663.4106069348","28851.5401574871",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23888.6000088133","24342.2589048189","25418.9907763319","26387.2937338171","27694.853416234","28690.8757013347","29967.7127181749","31459.1389804773","32853.6769523009","34515.3902272076","36329.9560727102","37133.623113437","37997.7596573051","39490.2749557007","41724.6316287624","44123.4070679055","46302.0008800056","48050.2237771135","48570.0459804586","47194.9433547336","48650.6431283336","50065.9665041742","51784.4185738837","53291.1276891406","55123.8497869046","56762.7294515989","57866.7449341091","59907.7542608847","62823.3094381973","65120.3946628653","63528.6343027508","70219.472454115","76329.5822652032",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2658.56895831309","2677.25679803796","2375.24014246991","2322.23983509381","2204.78452345469","2190.81241769228","2225.86760409153","2337.50662802814","2426.09641447273","2538.56661814537","2658.59476031643","2796.06294342047","2916.56014851414","3064.13992612186","3341.98673673983","3643.70087812831","3987.06640688758","4419.36187380234","4832.60160452109","5167.21147164625","5469.98073688253","5844.80756223251","6061.94715388358","6302.64724360333","6494.85994090061","6680.18470067687","6796.90489209483","6840.70985995243","7289.32950041393","7717.74411671158","7822.66195805577","8607.52745000764","9535.66969063583",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3936.25083575701","4104.88397992154","4448.76869257707","4731.13447818105","4758.35007236634","5224.89512011538","5383.61570161666","5669.10481697231","5973.20172905463","6230.82997012651","6486.78793588331","6759.10586047222","7243.33030948352","7904.3538187781","8488.03186011852","9017.29837512791","10000.9202479072","10670.2497326113","10969.183278275","10934.5263608054","10622.687451931","10837.6398916823","11052.9085661571","11694.775485825","12199.7331228691","12425.4932363918","13530.4906376952","13575.4164879984","14379.7556003188","14784.7140820338","14457.7789165213","15271.2702781774","17212.4297036525",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9533.13289570633","10560.1416805589","11192.9349212104","11233.8483052065","10961.4838690406","11388.116258933","11335.3514033098","12017.6314334943","11946.8376025279","11171.7256042553","11622.6066954163","12064.3770198481","10968.6676938614","10137.1780748432","12103.9421079383","13543.3654813626","15094.2917609382","16600.1191876771","17550.8099373169","16859.8308018946","16581.8188235595","17402.2756586571","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1184.12208849576","1269.69453848447","1382.00123655692","1499.1602301969","1636.0645906079","1798.52506457254","1970.788948489","2136.50046802976","2253.39559532684","2363.73252695334","2552.68284248843","2743.48070704001","2932.0631731049","3163.50958445082","3457.79216364652","3797.04585172195","4146.95206074759","4519.04511649778","4819.01166958745","5059.34249970306","5391.16953830879","5793.92988887172","6364.97847654573","6724.63489647222","7240.73547087883","7595.68634299799","8277.68412933014","9050.68788675827","9867.66860767837","10686.8030202625","11035.9995951674","11727.7962241758","13461.0089701732",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1638.26518212792","1704.10481268914","1744.03967390444","1754.57280425024","1907.69821327493","1920.53270303239","1954.22745734836","2037.00383066273","2036.16935568843","2023.81083264295","2139.30207823375","2059.98174123927","1933.3788505749","2005.16066460337","2089.03722739339","2214.53629006139","2417.24683231729","2493.32628311022","2619.16261749267","2651.00382980116","2652.84196980235","2728.06577367478","2741.50251852408","2736.27678485979","2806.79135861879","2778.24981673325","2867.3401226038","3031.24317194292","3118.30129579883","3200.62345500824","3008.55163663632","3090.22795764862","3290.56937087758",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5573.71334572148","5776.28719275913","5942.97647715811","6104.43675746814","6334.96568177266","6590.10152597842","6878.92418547752","7168.071230537","7306.20982134933","7560.37163465951","8016.3996993851","8294.61596973272","8578.41511041014","8949.23537776916","9552.58476931179","10161.9118243888","10989.1899730138","11753.2739030159","12292.5552242343","12242.5159733723","12889.5027792179","13574.4266290787","14103.3454352003","14605.0951534492","14970.1741704219","15107.9558309167","15536.378894969","16185.9651581093","16991.3764072147","17643.9357366387","17230.7396690938","18820.8524760741","20693.474234061",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2159.01945219262","2174.03823029085","2204.78575972464","2328.15471311216","2294.06210658515","2472.83256776033","2671.22477235877","2706.74151549165","2768.72099931007","2840.3477575853","3022.82305256878","3292.11885837185","3511.57672699538","3751.25825017974","3957.51243655173","4339.83903058095","4550.96678605657","4669.57412356812","4894.73566418465","4864.19657288083","5184.00669811333","5448.40655774285","5295.36308788782","5344.89904271797","5431.3882786039","5646.18714632563","6098.96611634401","6238.90402095554","6287.22943524541","6615.40844883448","6402.05327778234","6107.16207916622","6089.55885236503",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6545.42557318079","6863.69446304432","7231.00285613936","7780.59446355734","8039.20797587193","8383.39731100099","8649.44949912371","9357.13513577285","10007.6892341976","10436.1688459323","11013.7280668363","11798.4880096804","11306.2223383017","13113.6975469988","14971.1520561322",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1809.10991237644","1913.49853801018","2038.81266307841","2090.39222408369","2195.75572631035","2287.96152822006","2362.86353531641","2456.25962552996","2558.41860985712","2617.15700281343","2763.46984701973","2854.33784422356","2933.64125443561","3022.45206001359","3142.12214835668","3327.60961233354","3435.02144425114","3536.90485782444","3626.12552362315","3679.94902735897","3895.22361050089","3370.91518529756","3258.19267770991","3437.42953620876","","","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6520.09465239666","6503.42302797199","6377.02022419238","6489.86951462036","6723.17216462077","6961.40334854309","7281.85405331981","7495.38725798427","7523.43093204906","7726.20045852494","8154.2002760328","8487.52955497672","8857.79281413976","9213.44244001779","9799.58074130903","10540.1371364829","11364.2016632385","12172.9142534528","12658.0342363215","12394.9343573377","12771.9105093128","13281.5038939992","13138.029852918","13559.8405739033","13556.0328156576","13581.7552823481","13696.1635674374","13950.4534761192","14331.5124121102","14438.3277092703","13587.2732682797","14717.6940686903","15920.4254097241",
